0.0	0.0	78.0
0.000463	0.0	78.0
0.000805	0.0	78.0
0.00698	78.0	78.0
0.007416	78.0	78.0
0.010687	156.0	78.0
0.010731	156.0	78.0
0.011178	234.0	78.0
0.011331	234.0	78.0
0.011779	312.0	78.0
0.011814	312.0	78.0
0.027466	390.0	78.0
0.027507	390.0	78.0
1.007927	390.0	156.0
1.008393	390.0	156.0
1.033815	468.0	156.0
1.033854	468.0	156.0
2.02377	468.0	234.0
2.023994	468.0	234.0
2.046572	546.0	234.0
2.046657	546.0	234.0
3.040074	546.0	312.0
3.040178	546.0	312.0
3.062321	624.0	312.0
3.062429	624.0	312.0
4.052149	624.0	390.0
4.052292	624.0	390.0
4.075207	702.0	390.0
4.075325	702.0	390.0
5.068394	702.0	468.0
5.068658	702.0	468.0
6.072385	702.0	546.0
6.072483	702.0	546.0
7.077894	702.0	624.0
7.078115	702.0	624.0
8.095528	702.0	702.0
8.096066	702.0	702.0
9.111147	702.0	780.0
9.11125	0	0
10.092297	78.0	0
10.136298	78.0	78.0
10.136459	78.0	78.0
10.147964	78.0	78.0
10.149056	156.0	78.0
10.149126	156.0	78.0
10.150042	234.0	78.0
10.150111	234.0	78.0
10.150971	312.0	78.0
10.151039	312.0	78.0
10.151899	390.0	78.0
10.151967	390.0	78.0
10.162742	468.0	78.0
10.163022	468.0	78.0
11.155642	468.0	156.0
11.156075	468.0	156.0
11.173	546.0	156.0
11.173071	546.0	156.0
12.172726	546.0	234.0
12.173176	546.0	234.0
12.195785	624.0	234.0
12.195865	624.0	234.0
13.184129	624.0	312.0
13.184266	624.0	312.0
13.215413	702.0	312.0
13.215481	702.0	312.0
14.200223	702.0	390.0
14.200239	702.0	390.0
14.222641	780.0	390.0
14.222697	780.0	390.0
15.201207	780.0	468.0
15.201324	780.0	468.0
16.212174	780.0	546.0
16.212276	780.0	546.0
17.216789	780.0	624.0
17.216866	780.0	624.0
18.22159	780.0	702.0
18.221785	780.0	702.0
19.241272	780.0	780.0
19.241361	0	0
20.234807	78.0	0
20.272521	78.0	78.0
20.27293	78.0	78.0
20.280943	78.0	78.0
20.282228	156.0	78.0
20.282292	156.0	78.0
20.282506	234.0	78.0
20.282516	234.0	78.0
20.282552	312.0	78.0
20.282554	312.0	78.0
20.28256	312.0	78.0
20.297786	390.0	78.0
20.297827	390.0	78.0
21.284425	390.0	156.0
21.28457	390.0	156.0
21.310085	468.0	156.0
21.310199	468.0	156.0
22.294478	468.0	234.0
22.294867	468.0	234.0
22.320795	546.0	234.0
22.320913	546.0	234.0
23.310784	546.0	312.0
23.310898	546.0	312.0
23.334553	624.0	312.0
23.334643	624.0	312.0
24.331515	624.0	390.0
24.331759	624.0	390.0
24.345584	702.0	390.0
24.345671	702.0	390.0
25.349601	702.0	468.0
25.350208	702.0	468.0
26.356949	702.0	546.0
26.357104	702.0	546.0
27.367641	702.0	624.0
27.369143	702.0	624.0
28.379584	702.0	702.0
28.379755	702.0	702.0
29.392414	702.0	780.0
29.392555	0	0
30.372164	78.0	0
30.423321	78.0	78.0
30.423576	78.0	78.0
30.43058	78.0	78.0
30.431843	156.0	78.0
30.431938	156.0	78.0
30.438476	234.0	78.0
30.43904	234.0	78.0
30.442208	312.0	78.0
30.442258	312.0	78.0
30.442823	390.0	78.0
30.44286	390.0	78.0
30.451153	468.0	78.0
30.451192	468.0	78.0
31.439351	468.0	156.0
31.439527	468.0	156.0
31.461802	546.0	156.0
31.461877	546.0	156.0
32.450855	546.0	234.0
32.450994	546.0	234.0
32.47503	624.0	234.0
32.475136	624.0	234.0
33.462901	624.0	312.0
33.463086	624.0	312.0
33.486618	702.0	312.0
33.486716	702.0	312.0
34.477846	702.0	390.0
34.478246	702.0	390.0
34.500876	780.0	390.0
34.501005	780.0	390.0
35.495631	780.0	468.0
35.49597	780.0	468.0
36.521401	780.0	546.0
36.521544	780.0	546.0
37.525364	780.0	624.0
37.525611	780.0	624.0
38.547924	780.0	702.0
38.548532	780.0	702.0
39.557802	780.0	780.0
39.558321	0	0
40.516385	78.0	0
40.576655	78.0	78.0
40.577916	78.0	78.0
40.591072	78.0	78.0
40.592769	156.0	78.0
40.592848	156.0	78.0
40.593682	234.0	78.0
40.593748	234.0	78.0
40.594647	312.0	78.0
40.594732	312.0	78.0
40.59556	390.0	78.0
40.595625	390.0	78.0
40.606856	468.0	78.0
40.607288	468.0	78.0
41.591365	468.0	156.0
41.591658	468.0	156.0
41.614582	546.0	156.0
41.614655	546.0	156.0
42.610549	546.0	234.0
42.610551	546.0	234.0
42.628146	624.0	234.0
42.628305	624.0	234.0
43.618594	624.0	312.0
43.618718	624.0	312.0
43.642315	624.0	312.0
44.622038	624.0	390.0
44.622139	624.0	390.0
44.652959	702.0	390.0
44.652997	702.0	390.0
45.624397	702.0	468.0
45.624499	702.0	468.0
46.63211	702.0	546.0
46.632436	702.0	546.0
47.641427	702.0	624.0
47.641784	702.0	624.0
48.664597	702.0	702.0
48.66516	702.0	702.0
49.680298	702.0	780.0
49.680563	0	0
