0.0	0.0	78.0
0.000444	0.0	78.0
0.000831	0	0
1.01596	78.0	0
1.016687	78.0	0
1.019161	78.0	78.0
1.01924	0	0
2.037118	0	78.0
2.037208	0	78.0
2.038446	78.0	78.0
2.03869	78.0	78.0
3.040172	78.0	156.0
3.040257	78.0	156.0
3.040415	156.0	156.0
3.040519	156.0	156.0
4.041963	234.0	156.0
4.042021	234.0	156.0
4.043064	234.0	234.0
4.043141	234.0	234.0
5.044968	312.0	234.0
5.045281	312.0	234.0
5.062952	312.0	312.0
5.063047	312.0	312.0
6.066301	312.0	390.0
6.066396	312.0	390.0
6.068262	390.0	390.0
6.068405	390.0	390.0
7.069405	390.0	468.0
7.069459	390.0	468.0
7.070188	468.0	468.0
7.070299	468.0	468.0
8.0719	468.0	546.0
8.072128	546.0	546.0
8.072171	546.0	546.0
8.072555	546.0	546.0
9.074469	624.0	546.0
9.074578	624.0	546.0
9.080517	624.0	624.0
9.08081	0	0
15.073917	0	78.0
15.073998	0	78.0
15.079491	78.0	78.0
15.079629	78.0	78.0
16.080983	156.0	78.0
16.081078	156.0	78.0
16.086917	156.0	156.0
16.08702	156.0	156.0
17.089251	234.0	156.0
17.089382	234.0	156.0
17.08984	234.0	234.0
17.089913	234.0	234.0
18.091303	312.0	234.0
18.09145	312.0	234.0
18.096739	312.0	312.0
18.096922	312.0	312.0
19.099522	390.0	312.0
19.099684	390.0	312.0
19.099802	390.0	390.0
19.099895	0	0
20.10805	78.0	0
20.10854	78.0	0
20.124054	78.0	78.0
20.124129	78.0	78.0
21.127135	78.0	156.0
21.127235	78.0	156.0
21.129697	156.0	156.0
21.129796	156.0	156.0
22.129996	156.0	234.0
22.130082	156.0	234.0
22.131611	234.0	234.0
22.131727	234.0	234.0
23.133522	234.0	312.0
23.133618	234.0	312.0
23.136243	312.0	312.0
23.136419	312.0	312.0
24.139181	390.0	312.0
24.139299	390.0	312.0
24.140927	390.0	390.0
24.141133	0	0
30.141304	0	78.0
30.141393	0	78.0
30.142497	78.0	78.0
30.14261	78.0	78.0
31.144278	78.0	156.0
31.144357	78.0	156.0
31.144416	156.0	156.0
31.144592	156.0	156.0
32.147764	234.0	156.0
32.147985	234.0	156.0
32.149681	234.0	234.0
32.149748	234.0	234.0
33.14983	312.0	234.0
33.149892	312.0	234.0
33.152397	312.0	312.0
33.152481	312.0	312.0
34.151222	390.0	312.0
34.151334	390.0	312.0
34.155043	390.0	390.0
34.155115	390.0	390.0
35.160053	468.0	390.0
35.160672	468.0	390.0
35.168381	468.0	468.0
35.168456	468.0	468.0
36.172205	546.0	468.0
36.172353	546.0	468.0
36.174675	546.0	546.0
36.174924	0	0
37.190057	78.0	0
37.190133	78.0	0
37.19345	78.0	78.0
37.193559	78.0	78.0
38.193922	156.0	78.0
38.194411	156.0	78.0
38.196837	156.0	156.0
38.196996	156.0	156.0
39.200414	234.0	156.0
39.200591	234.0	156.0
39.222663	234.0	234.0
39.222962	0	0
45.221948	78.0	0
45.222	78.0	0
45.224619	78.0	78.0
45.224725	78.0	78.0
46.223461	156.0	78.0
46.223772	156.0	78.0
46.227364	156.0	156.0
46.227486	156.0	156.0
47.228775	234.0	156.0
47.228886	234.0	156.0
47.229483	234.0	234.0
47.229564	234.0	234.0
48.230295	312.0	234.0
48.230382	312.0	234.0
48.231471	312.0	312.0
48.231549	312.0	312.0
49.231665	390.0	312.0
49.231731	390.0	312.0
49.233508	390.0	390.0
49.233596	390.0	390.0
50.233059	468.0	390.0
50.233143	468.0	390.0
50.24036	468.0	468.0
50.240797	468.0	468.0
51.23457	546.0	468.0
51.234661	546.0	468.0
51.24949	546.0	546.0
51.249672	546.0	546.0
52.235874	624.0	546.0
52.235965	624.0	546.0
52.255804	624.0	624.0
52.255972	624.0	624.0
53.23734	702.0	624.0
53.237451	702.0	624.0
53.269458	702.0	702.0
53.269594	702.0	702.0
54.239154	780.0	702.0
54.239225	780.0	702.0
54.274628	780.0	780.0
54.274921	0	0
60.24411	0	78.0
60.244208	0	78.0
60.246413	0	78.0
61.246956	78.0	78.0
61.247028	78.0	78.0
61.249408	78.0	156.0
61.249575	78.0	156.0
62.248095	156.0	156.0
62.248163	156.0	156.0
62.252543	156.0	234.0
62.252672	156.0	234.0
63.249927	234.0	234.0
63.249987	234.0	234.0
63.266445	234.0	312.0
63.266516	234.0	312.0
64.251255	312.0	312.0
64.251348	312.0	312.0
64.26852	312.0	390.0
64.268683	312.0	390.0
65.252597	390.0	390.0
65.252664	390.0	390.0
65.276884	390.0	468.0
65.276993	390.0	468.0
66.253874	468.0	468.0
66.253979	468.0	468.0
66.281092	468.0	546.0
66.281262	468.0	546.0
67.26051	546.0	546.0
67.260683	546.0	546.0
67.288124	546.0	624.0
67.288127	546.0	624.0
68.262842	624.0	624.0
68.262978	624.0	624.0
68.290682	624.0	702.0
68.291471	624.0	702.0
69.264946	702.0	702.0
69.265081	702.0	702.0
69.31592	702.0	780.0
69.317353	0	0
